@id,http://id.worldcat.org/fast/29048,prop,http://id.loc.gov/authorities/names/n78095332,http://viaf.org/viaf/96994048,http://babelnet.org/rdf/data/s00008556n?output=xml,http://dbpedia.org/resource/William_Shakespeare
1297,,http://dbpedia.org/resource/Macbeth,,,,http://dbpedia.org/resource/Macbeth
1298,,http://dbpedia.org/resource/Mary_Shakespeare,,,,http://dbpedia.org/resource/Mary_Shakespeare
1299,,http://dbpedia.org/resource/Masques,,,,http://dbpedia.org/resource/Masques
1300,,http://dbpedia.org/resource/Measure_for_Measure,,,,http://dbpedia.org/resource/Measure_for_Measure
1301,,http://dbpedia.org/resource/Memorials_to_William_Shakespeare,,,,http://dbpedia.org/resource/Memorials_to_William_Shakespeare
1302,,http://dbpedia.org/resource/Metamorphoses,,,,http://dbpedia.org/resource/Metamorphoses
1303,,http://dbpedia.org/resource/Miami_University,,,,http://dbpedia.org/resource/Miami_University
1304,,http://dbpedia.org/resource/Michael_Drayton,,,,http://dbpedia.org/resource/Michael_Drayton
1305,,http://dbpedia.org/resource/Michaelmas_Term,,,,http://dbpedia.org/resource/Michaelmas_Term
1306,,http://dbpedia.org/resource/Moby-Dick,,,,http://dbpedia.org/resource/Moby-Dick
1307,,http://dbpedia.org/resource/Modern_language,,,,http://dbpedia.org/resource/Modern_language
1308,,http://dbpedia.org/resource/Much_Ado_About_Nothing,,,,http://dbpedia.org/resource/Much_Ado_About_Nothing
1309,,http://dbpedia.org/resource/Narrative_poem,,,,http://dbpedia.org/resource/Narrative_poem
1310,,"http://dbpedia.org/resource/National_Portrait_Gallery,_London",,,,"http://dbpedia.org/resource/National_Portrait_Gallery,_London"
1311,,http://dbpedia.org/resource/Naturalism_(theatre),,,,http://dbpedia.org/resource/Naturalism_(theatre)
1312,,http://dbpedia.org/resource/Nestor_(mythology),,,,http://dbpedia.org/resource/Nestor_(mythology)
1313,,http://dbpedia.org/resource/New_Criticism,,,,http://dbpedia.org/resource/New_Criticism
1314,,http://dbpedia.org/resource/New_Historicism,,,,http://dbpedia.org/resource/New_Historicism
1315,,http://dbpedia.org/resource/New_Place,,,,http://dbpedia.org/resource/New_Place
1316,,http://dbpedia.org/resource/Nicholas_Rowe_(writer),,,,http://dbpedia.org/resource/Nicholas_Rowe_(writer)
1317,,http://dbpedia.org/resource/Otello,,,,http://dbpedia.org/resource/Otello
1318,,http://dbpedia.org/resource/Othello,,,,http://dbpedia.org/resource/Othello
1319,,http://dbpedia.org/resource/Outline_of_William_Shakespeare,,,,http://dbpedia.org/resource/Outline_of_William_Shakespeare
1320,,http://dbpedia.org/resource/Ovid,,,,http://dbpedia.org/resource/Ovid
1321,,http://dbpedia.org/resource/Oxfordian_theory_of_Shakespeare_authorship,,,,http://dbpedia.org/resource/Oxfordian_theory_of_Shakespeare_authorship
1322,,http://dbpedia.org/resource/Parallel_Lives,,,,http://dbpedia.org/resource/Parallel_Lives
1323,,http://dbpedia.org/resource/Park_Honan,,,,http://dbpedia.org/resource/Park_Honan
1324,,"http://dbpedia.org/resource/Pericles,_Prince_of_Tyre",,,,"http://dbpedia.org/resource/Pericles,_Prince_of_Tyre"
1325,,http://dbpedia.org/resource/Phoenix_(mythology),,,,http://dbpedia.org/resource/Phoenix_(mythology)
1326,,http://dbpedia.org/resource/Playing_company,,,,http://dbpedia.org/resource/Playing_company
1327,,http://dbpedia.org/resource/Playwright,,,,http://dbpedia.org/resource/Playwright
1328,,http://dbpedia.org/resource/Plutarch,,,,http://dbpedia.org/resource/Plutarch
1329,,http://dbpedia.org/resource/Poaching,,,,http://dbpedia.org/resource/Poaching
1330,,http://dbpedia.org/resource/Poets'_Corner,,,,http://dbpedia.org/resource/Poets'_Corner
1331,,http://dbpedia.org/resource/Poets.org,,,,http://dbpedia.org/resource/Poets.org
1332,,http://dbpedia.org/resource/Portraits_of_Shakespeare,,,,http://dbpedia.org/resource/Portraits_of_Shakespeare
1333,,http://dbpedia.org/resource/Postmodernism,,,,http://dbpedia.org/resource/Postmodernism
1334,,http://dbpedia.org/resource/Pre-Raphaelite_Brotherhood,,,,http://dbpedia.org/resource/Pre-Raphaelite_Brotherhood
1335,,http://dbpedia.org/resource/Psychoanalyst,,,,http://dbpedia.org/resource/Psychoanalyst
1336,,http://dbpedia.org/resource/Quarto_(binding),,,,http://dbpedia.org/resource/Quarto_(binding)
1337,,http://dbpedia.org/resource/Queer_studies,,,,http://dbpedia.org/resource/Queer_studies
1338,,http://dbpedia.org/resource/Raphael_Holinshed,,,,http://dbpedia.org/resource/Raphael_Holinshed
1339,,http://dbpedia.org/resource/Religious_views_of_William_Shakespeare,,,,http://dbpedia.org/resource/Religious_views_of_William_Shakespeare
1340,,http://dbpedia.org/resource/Richard_Burbage,,,,http://dbpedia.org/resource/Richard_Burbage
1341,,http://dbpedia.org/resource/Richard_III_(play),,,,http://dbpedia.org/resource/Richard_III_(play)
1342,,http://dbpedia.org/resource/Richard_II_(play),,,,http://dbpedia.org/resource/Richard_II_(play)
1343,,http://dbpedia.org/resource/River_Thames,,,,http://dbpedia.org/resource/River_Thames
1344,,http://dbpedia.org/resource/Robert_Armin,,,,http://dbpedia.org/resource/Robert_Armin
1345,,http://dbpedia.org/resource/Robert_Greene_(dramatist),,,,http://dbpedia.org/resource/Robert_Greene_(dramatist)
1346,,http://dbpedia.org/resource/Romanticism,,,,http://dbpedia.org/resource/Romanticism
1347,,http://dbpedia.org/resource/Romeo_and_Juliet,,,,http://dbpedia.org/resource/Romeo_and_Juliet
1348,,http://dbpedia.org/resource/Saint_George's_Day,,,,http://dbpedia.org/resource/Saint_George's_Day
1349,,http://dbpedia.org/resource/Samuel_Johnson,,,,http://dbpedia.org/resource/Samuel_Johnson
1350,,http://dbpedia.org/resource/Samuel_Taylor_Coleridge,,,,http://dbpedia.org/resource/Samuel_Taylor_Coleridge
1351,,http://dbpedia.org/resource/Sejanus_His_Fall,,,,http://dbpedia.org/resource/Sejanus_His_Fall
1352,,http://dbpedia.org/resource/Seneca_the_Younger,,,,http://dbpedia.org/resource/Seneca_the_Younger
1353,,http://dbpedia.org/resource/Sextus_Tarquinius,,,,http://dbpedia.org/resource/Sextus_Tarquinius
1354,,http://dbpedia.org/resource/Sexuality_of_William_Shakespeare,,,,http://dbpedia.org/resource/Sexuality_of_William_Shakespeare
1355,,http://dbpedia.org/resource/Shakespeare's_collaborations,,,,http://dbpedia.org/resource/Shakespeare's_collaborations
1356,,http://dbpedia.org/resource/Shakespeare's_funerary_monument,,,,http://dbpedia.org/resource/Shakespeare's_funerary_monument
1357,,http://dbpedia.org/resource/Shakespeare's_late_romances,,,,http://dbpedia.org/resource/Shakespeare's_late_romances
1358,,http://dbpedia.org/resource/Shakespeare's_plays,,,,http://dbpedia.org/resource/Shakespeare's_plays
1359,,http://dbpedia.org/resource/Shakespeare's_sonnets,,,,http://dbpedia.org/resource/Shakespeare's_sonnets
1360,,http://dbpedia.org/resource/Shakespeare's_will,,,,http://dbpedia.org/resource/Shakespeare's_will
1361,,http://dbpedia.org/resource/Shakespeare_authorship_question,,,,http://dbpedia.org/resource/Shakespeare_authorship_question
1362,,http://dbpedia.org/resource/Shakespearean_comedy,,,,http://dbpedia.org/resource/Shakespearean_comedy
1363,,http://dbpedia.org/resource/Shakespearean_history,,,,http://dbpedia.org/resource/Shakespearean_history
1364,,http://dbpedia.org/resource/Shakespearean_problem_play,,,,http://dbpedia.org/resource/Shakespearean_problem_play
1365,,http://dbpedia.org/resource/Shakespearean_tragedy,,,,http://dbpedia.org/resource/Shakespearean_tragedy
1366,,http://dbpedia.org/resource/Shoreditch,,,,http://dbpedia.org/resource/Shoreditch
1367,,http://dbpedia.org/resource/Shylock,,,,http://dbpedia.org/resource/Shylock
1368,,http://dbpedia.org/resource/Sigmund_Freud,,,,http://dbpedia.org/resource/Sigmund_Freud
1369,,http://dbpedia.org/resource/Snitterfield,,,,http://dbpedia.org/resource/Snitterfield
1370,,http://dbpedia.org/resource/Socrates,,,,http://dbpedia.org/resource/Socrates
1371,,http://dbpedia.org/resource/Soliloquy,,,,http://dbpedia.org/resource/Soliloquy
1372,,http://dbpedia.org/resource/Sonnet_18,,,,http://dbpedia.org/resource/Sonnet_18
1373,,http://dbpedia.org/resource/Southwark,,,,http://dbpedia.org/resource/Southwark
1374,,http://dbpedia.org/resource/Southwark_Cathedral,,,,http://dbpedia.org/resource/Southwark_Cathedral
1375,,http://dbpedia.org/resource/Spelling_of_Shakespeare's_name,,,,http://dbpedia.org/resource/Spelling_of_Shakespeare's_name
1376,,"http://dbpedia.org/resource/St_John's_College,_Cambridge",,,,"http://dbpedia.org/resource/St_John's_College,_Cambridge"
1377,,http://dbpedia.org/resource/St_Paul's_Cathedral,,,,http://dbpedia.org/resource/St_Paul's_Cathedral
1378,,http://dbpedia.org/resource/Stendhal,,,,http://dbpedia.org/resource/Stendhal
1379,,http://dbpedia.org/resource/Structuralism,,,,http://dbpedia.org/resource/Structuralism
1380,,http://dbpedia.org/resource/T.S._Eliot,,,,http://dbpedia.org/resource/T.S._Eliot
1381,,http://dbpedia.org/resource/T._S._Eliot,,,,http://dbpedia.org/resource/T._S._Eliot
1382,,http://dbpedia.org/resource/The_Comedy_of_Errors,,,,http://dbpedia.org/resource/The_Comedy_of_Errors
1383,,http://dbpedia.org/resource/The_Dark_Lady,,,,http://dbpedia.org/resource/The_Dark_Lady
1384,,http://dbpedia.org/resource/The_History_of_Cardenio,,,,http://dbpedia.org/resource/The_History_of_Cardenio
1385,,http://dbpedia.org/resource/The_Merchant_of_Venice,,,,http://dbpedia.org/resource/The_Merchant_of_Venice
1386,,http://dbpedia.org/resource/The_National_Archives_(United_Kingdom),,,,http://dbpedia.org/resource/The_National_Archives_(United_Kingdom)
1387,,http://dbpedia.org/resource/The_Passionate_Pilgrim,,,,http://dbpedia.org/resource/The_Passionate_Pilgrim
1388,,http://dbpedia.org/resource/The_Phoenix_and_the_Turtle,,,,http://dbpedia.org/resource/The_Phoenix_and_the_Turtle
1389,,http://dbpedia.org/resource/The_Rape_of_Lucrece,,,,http://dbpedia.org/resource/The_Rape_of_Lucrece
1390,,http://dbpedia.org/resource/The_Restoration,,,,http://dbpedia.org/resource/The_Restoration
1391,,http://dbpedia.org/resource/The_Taming_of_the_Shrew,,,,http://dbpedia.org/resource/The_Taming_of_the_Shrew
1392,,http://dbpedia.org/resource/The_Tempest,,,,http://dbpedia.org/resource/The_Tempest
1393,,http://dbpedia.org/resource/The_Theatre,,,,http://dbpedia.org/resource/The_Theatre
1394,,http://dbpedia.org/resource/The_Two_Gentlemen_of_Verona,,,,http://dbpedia.org/resource/The_Two_Gentlemen_of_Verona
1395,,http://dbpedia.org/resource/The_Two_Noble_Kinsmen,,,,http://dbpedia.org/resource/The_Two_Noble_Kinsmen
1396,,http://dbpedia.org/resource/The_Vice,,,,http://dbpedia.org/resource/The_Vice
1397,,http://dbpedia.org/resource/The_Winter's_Tale,,,,http://dbpedia.org/resource/The_Winter's_Tale
1398,,http://dbpedia.org/resource/Thomas_Carlyle,,,,http://dbpedia.org/resource/Thomas_Carlyle
1399,,http://dbpedia.org/resource/Thomas_Hardy_(writer),,,,http://dbpedia.org/resource/Thomas_Hardy_(writer)
1400,,http://dbpedia.org/resource/Thomas_Kyd,,,,http://dbpedia.org/resource/Thomas_Kyd
1401,,http://dbpedia.org/resource/Thomas_Lucy,,,,http://dbpedia.org/resource/Thomas_Lucy
1402,,http://dbpedia.org/resource/Thomas_Nashe,,,,http://dbpedia.org/resource/Thomas_Nashe
1403,,http://dbpedia.org/resource/Thomas_North,,,,http://dbpedia.org/resource/Thomas_North
1404,,http://dbpedia.org/resource/Thomas_Quiney,,,,http://dbpedia.org/resource/Thomas_Quiney
1405,,http://dbpedia.org/resource/Thomas_Rymer,,,,http://dbpedia.org/resource/Thomas_Rymer
1406,,http://dbpedia.org/resource/Thomas_Thorpe,,,,http://dbpedia.org/resource/Thomas_Thorpe
1407,,http://dbpedia.org/resource/Tithes,,,,http://dbpedia.org/resource/Tithes
1408,,http://dbpedia.org/resource/Title_page,,,,http://dbpedia.org/resource/Title_page
1409,,http://dbpedia.org/resource/Titus_Andronicus,,,,http://dbpedia.org/resource/Titus_Andronicus
1410,,"http://dbpedia.org/resource/To_be,_or_not_to_be",,,,"http://dbpedia.org/resource/To_be,_or_not_to_be"
1411,,http://dbpedia.org/resource/Touchstone_(As_You_Like_It),,,,http://dbpedia.org/resource/Touchstone_(As_You_Like_It)
1412,,http://dbpedia.org/resource/Tragic_hero,,,,http://dbpedia.org/resource/Tragic_hero
1413,,http://dbpedia.org/resource/Tragicomedy,,,,http://dbpedia.org/resource/Tragicomedy
1414,,http://dbpedia.org/resource/Troilus_and_Cressida,,,,http://dbpedia.org/resource/Troilus_and_Cressida
1415,,http://dbpedia.org/resource/Tudor_dynasty,,,,http://dbpedia.org/resource/Tudor_dynasty
1416,,http://dbpedia.org/resource/Turtle_dove,,,,http://dbpedia.org/resource/Turtle_dove
1417,,http://dbpedia.org/resource/Twelfth_Night,,,,http://dbpedia.org/resource/Twelfth_Night
1418,,http://dbpedia.org/resource/Typesetting,,,,http://dbpedia.org/resource/Typesetting
1419,,http://dbpedia.org/resource/University_Wits,,,,http://dbpedia.org/resource/University_Wits
1420,,http://dbpedia.org/resource/Venus_(mythology),,,,http://dbpedia.org/resource/Venus_(mythology)
1421,,http://dbpedia.org/resource/Venus_and_Adonis_(Shakespeare_poem),,,,http://dbpedia.org/resource/Venus_and_Adonis_(Shakespeare_poem)
1422,,http://dbpedia.org/resource/Victor_Hugo,,,,http://dbpedia.org/resource/Victor_Hugo
1423,,http://dbpedia.org/resource/Victorian_era,,,,http://dbpedia.org/resource/Victorian_era
1424,,http://dbpedia.org/resource/Vintner,,,,http://dbpedia.org/resource/Vintner
1425,,http://dbpedia.org/resource/Virgil,,,,http://dbpedia.org/resource/Virgil
1426,,http://dbpedia.org/resource/Volpone,,,,http://dbpedia.org/resource/Volpone
1427,,http://dbpedia.org/resource/Voltaire,,,,http://dbpedia.org/resource/Voltaire
1428,,http://dbpedia.org/resource/Westminster_Abbey,,,,http://dbpedia.org/resource/Westminster_Abbey
1429,,http://dbpedia.org/resource/Wikt:apocryphal,,,,http://dbpedia.org/resource/Wikt:apocryphal
1430,,http://dbpedia.org/resource/Wikt:hearsay,,,,http://dbpedia.org/resource/Wikt:hearsay
1431,,http://dbpedia.org/resource/William_Blake,,,,http://dbpedia.org/resource/William_Blake
1432,,http://dbpedia.org/resource/William_Faulkner,,,,http://dbpedia.org/resource/William_Faulkner
1433,,http://dbpedia.org/resource/William_Kempe,,,,http://dbpedia.org/resource/William_Kempe
1434,,http://dbpedia.org/resource/Wordsworth,,,,http://dbpedia.org/resource/Wordsworth
1435,,http://dbpedia.org/resource/World_Shakespeare_Bibliography,,,,http://dbpedia.org/resource/World_Shakespeare_Bibliography
1436,,http://dbpedia.org/resource/Yale_University_Press,,,,http://dbpedia.org/resource/Yale_University_Press
1437,,right,,,,right
1438,,y,,,,y
1439,,William Shakespeare's Works,,,,William Shakespeare's Works
1440,,1564-04-26,,,,1564-04-26
1441,,"The Chandos portrait, artist and authenticity unconfirmed. Courtesy of the National Portrait Gallery, London.",,,,"The Chandos portrait, artist and authenticity unconfirmed. Courtesy of the National Portrait Gallery, London."
1442,,25,,,,25
1443,,"""All the world's a stage,
and all the men and women merely players:
they have their exits and their entrances;
and one man in his time plays many parts ...""",,,,"""All the world's a stage,
and all the men and women merely players:
they have their exits and their entrances;
and one man in his time plays many parts ..."""
1444,,"""He was not of an age, but for all time.""",,,,"""He was not of an age, but for all time."""
1445,,"""Shall I compare thee to a summer's day?
Thou art more lovely and more temperate ...""",,,,"""Shall I compare thee to a summer's day?
Thou art more lovely and more temperate ..."""
1446,,Author:William Shakespeare,,,,Author:William Shakespeare
1447,,William Shakespeare Signature.svg,,,,William Shakespeare Signature.svg
1448,,"—As You Like It, Act II, Scene 7, 139–42",,,,"—As You Like It, Act II, Scene 7, 139–42"
1449,,—Ben Jonson,,,,—Ben Jonson
1450,,—Lines from Shakespeare's Sonnet 18.,,,,—Lines from Shakespeare's Sonnet 18.
1451,,http://www.w3.org/2006/03/wn/wn20/instances/synset-writer-noun-1,,,,http://www.w3.org/2006/03/wn/wn20/instances/synset-writer-noun-1
1452,,English playwright and poet,,,,English playwright and poet
1453,,N7c87d9e5deb946fca1765088aa373533,,,,N7c87d9e5deb946fca1765088aa373533
1454,,http://linkeddata.uriburner.com/sparql/,,,,http://linkeddata.uriburner.com/sparql/
1455,,http://linkeddata.uriburner.com/about/id/entity/http/dbpedia.org/resource/William_Shakespeare,,,,http://linkeddata.uriburner.com/about/id/entity/http/dbpedia.org/resource/William_Shakespeare
1456,,WilliamShakespeare,,,,WilliamShakespeare
1457,,http://dbpedia.org/class/yago/Actor109765278,,,,http://dbpedia.org/class/yago/Actor109765278
1458,,http://dbpedia.org/class/yago/CausalAgent100007347,,,,http://dbpedia.org/class/yago/CausalAgent100007347
1459,,http://dbpedia.org/class/yago/Communicator109610660,,,,http://dbpedia.org/class/yago/Communicator109610660
1460,,http://dbpedia.org/class/yago/Dramatist110030277,,,,http://dbpedia.org/class/yago/Dramatist110030277
1461,,http://dbpedia.org/class/yago/Entertainer109616922,,,,http://dbpedia.org/class/yago/Entertainer109616922
1462,,http://dbpedia.org/class/yago/LivingThing100004258,,,,http://dbpedia.org/class/yago/LivingThing100004258
1463,,http://dbpedia.org/class/yago/Object100002684,,,,http://dbpedia.org/class/yago/Object100002684
1464,,http://dbpedia.org/class/yago/Organism100004475,,,,http://dbpedia.org/class/yago/Organism100004475
1465,,http://dbpedia.org/class/yago/Performer110415638,,,,http://dbpedia.org/class/yago/Performer110415638
1466,,http://dbpedia.org/class/yago/Person100007846,,,,http://dbpedia.org/class/yago/Person100007846
1467,,http://dbpedia.org/class/yago/PhysicalEntity100001930,,,,http://dbpedia.org/class/yago/PhysicalEntity100001930
1468,,http://dbpedia.org/class/yago/Poet110444194,,,,http://dbpedia.org/class/yago/Poet110444194
1469,,http://dbpedia.org/class/yago/Sonneteer110625000,,,,http://dbpedia.org/class/yago/Sonneteer110625000
